time,lat,lon,elevation,accuracy,bearing,speed
2015-07-12T17:08:27Z,47.948117,-69.796522,-18.340277,12.000000,357.742981,0.008072
2015-07-12T17:08:38Z,47.948124,-69.796660,-18.671123,8.000000,342.414093,0.040315
2015-07-12T17:09:07Z,47.947946,-69.796513,-21.746072,16.000000,308.131317,0.012914
2015-07-12T17:09:18Z,47.948280,-69.796921,-29.788480,32.000000,135.844559,0.049648
2015-07-12T17:09:29Z,47.948185,-69.796805,-40.192769,12.000000,46.293003,0.007111
2015-07-12T17:09:58Z,47.948201,-69.796586,-33.113464,12.000000,74.918785,0.022780
2015-07-12T17:10:31Z,47.948149,-69.796698,-24.712364,4.000000,0.000000,0.318022
2015-07-12T17:10:42Z,47.948062,-69.796595,-28.182171,12.000000,287.941254,0.583889
2015-07-12T17:10:53Z,47.948260,-69.796847,-24.704799,4.000000,145.123749,0.963798
2015-07-12T17:11:04Z,47.948076,-69.796614,-34.678672,12.000000,208.107849,0.207354
2015-07-12T17:11:21Z,47.948100,-69.796506,-23.659230,6.000000,0.000000,0.029778
2015-07-12T17:11:33Z,47.948166,-69.796843,-56.187036,24.000000,175.144623,0.484856
2015-07-12T17:11:44Z,47.948189,-69.796688,-15.714995,32.000000,271.116638,0.495367
2015-07-12T17:11:55Z,47.947828,-69.796747,-17.728728,32.000000,294.187012,0.155810
2015-07-12T17:12:08Z,47.948153,-69.796637,-19.910503,32.000000,237.897842,0.126597
2015-07-12T17:13:04Z,47.948105,-69.796250,-24.754701,24.000000,166.153442,0.417736
2015-07-12T17:13:15Z,47.948179,-69.796458,-24.703892,24.000000,358.235321,0.083213
2015-07-12T17:13:26Z,47.947740,-69.796369,-15.918396,24.000000,129.030853,0.361436
2015-07-12T17:13:37Z,47.948029,-69.796556,-24.309455,24.000000,162.331238,0.520282
2015-07-12T17:13:49Z,47.948028,-69.795514,-13.225904,48.000000,305.184845,0.056063
2015-07-12T17:14:00Z,47.947885,-69.796548,-15.335804,32.000000,37.377724,0.401800
2015-07-12T17:14:11Z,47.948187,-69.796420,-33.934914,24.000000,19.833591,0.306459
2015-07-12T17:14:23Z,47.947802,-69.796772,-14.021554,24.000000,195.153748,0.393096
2015-07-12T17:14:34Z,47.947784,-69.796484,-19.498724,48.000000,61.376163,0.216746
2015-07-12T17:14:45Z,47.948475,-69.796670,-37.936717,48.000000,86.439293,0.261266
2015-07-12T17:14:56Z,47.947879,-69.796592,-24.847587,48.000000,198.207504,0.986458
2015-07-12T17:15:07Z,47.948238,-69.796471,-19.027544,48.000000,259.826538,0.268035
2015-07-12T17:15:18Z,47.947940,-69.796636,-20.711797,24.000000,236.147400,0.153349
2015-07-12T17:15:29Z,47.947870,-69.796480,-29.666395,32.000000,20.441792,0.447006
2015-07-12T17:15:40Z,47.947933,-69.796288,-27.866204,32.000000,334.143585,0.106143
2015-07-12T17:15:52Z,47.948092,-69.796396,-17.051476,24.000000,288.752899,0.044287
2015-07-12T17:16:04Z,47.947926,-69.796699,-13.674251,48.000000,139.583923,0.301869
2015-07-12T17:16:15Z,47.948124,-69.796424,-29.111751,24.000000,346.207581,2.167026
2015-07-12T17:16:26Z,47.948130,-69.796724,-26.719231,48.000000,266.202881,1.531760
2015-07-12T17:16:37Z,47.948129,-69.796392,-12.874919,24.000000,261.421265,0.576527
2015-07-12T17:16:59Z,47.948054,-69.796542,-34.318084,24.000000,10.007532,0.065892
2015-07-12T17:17:22Z,47.948234,-69.796407,-33.806810,32.000000,238.537933,0.173507
2015-07-12T17:17:34Z,47.948034,-69.796568,-21.036800,16.000000,164.438416,0.089749
